Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2014","2014","3050","FAO TIER 1","kt","39437.3741","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5058","Enteric Fermentation","2015","2015","3050","FAO TIER 1","kt","1349.9237","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2015","2015","3050","FAO TIER 1","kt","37797.8639","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2015","2015","3050","FAO TIER 1","kt","37797.8639","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5058","Enteric Fermentation","2016","2016","3050","FAO TIER 1","kt","1388.1072","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2016","2016","3050","FAO TIER 1","kt","38867.0026","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2016","2016","3050","FAO TIER 1","kt","38867.0026","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5058","Enteric Fermentation","2017","2017","3050","FAO TIER 1","kt","1468.8514","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2017","2017","3050","FAO TIER 1","kt","41127.8381","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2017","2017","3050","FAO TIER 1","kt","41127.8381","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5058","Enteric Fermentation","2018","2018","3050","FAO TIER 1","kt","1580.1243","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2018","2018","3050","FAO TIER 1","kt","44243.4815","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2018","2018","3050","FAO TIER 1","kt","44243.4815","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5058","Enteric Fermentation","2019","2019","3050","FAO TIER 1","kt","1653.6139","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2019","2019","3050","FAO TIER 1","kt","46301.1891","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2019","2019","3050","FAO TIER 1","kt","46301.1891","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5058","Enteric Fermentation","2020","2020","3050","FAO TIER 1","kt","1708.123","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5058","Enteric Fermentation","2020","2020","3050","FAO TIER 1","kt","47827.4433","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2020","2020","3050","FAO TIER 1","kt","47827.4433","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kt","20.1898","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kt","0.7086","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kt","565.3155","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kt","187.7715","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kt","753.087","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1962","1962","3050","FAO TIER 1","kt","20.5153","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1962","1962","3050","FAO TIER 1","kt","0.6936","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1962","1962","3050","FAO TIER 1","kt","574.427","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1962","1962","3050","FAO TIER 1","kt","183.7967","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1962","1962","3050","FAO TIER 1","kt","758.2237","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1963","1963","3050","FAO TIER 1","kt","20.9176","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1963","1963","3050","FAO TIER 1","kt","0.6932","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1963","1963","3050","FAO TIER 1","kt","585.6939","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1963","1963","3050","FAO TIER 1","kt","183.6996","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1963","1963","3050","FAO TIER 1","kt","769.3935","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1964","1964","3050","FAO TIER 1","kt","21.1699","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1964","1964","3050","FAO TIER 1","kt","0.6574","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1964","1964","3050","FAO TIER 1","kt","592.7583","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1964","1964","3050","FAO TIER 1","kt","174.2215","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1964","1964","3050","FAO TIER 1","kt","766.9798","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kt","21.4745","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kt","0.6564","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kt","601.2848","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kt","173.9392","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kt","775.224","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kt","21.7518","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kt","0.6447","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kt","609.0493","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kt","170.8442","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1966","1966","3050","FAO TIER 1","kt","779.8935","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kt","22.7777","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kt","0.7012","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kt","637.775","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kt","185.8075","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1967","1967","3050","FAO TIER 1","kt","823.5825","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kt","23.5474","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kt","0.6524","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kt","659.3277","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kt","172.8946","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1968","1968","3050","FAO TIER 1","kt","832.2223","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kt","24.0446","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kt","0.6469","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kt","673.2484","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kt","171.4245","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1969","1969","3050","FAO TIER 1","kt","844.6729","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kt","24.8722","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kt","0.6693","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kt","696.4229","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kt","177.374","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1970","1970","3050","FAO TIER 1","kt","873.7969","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kt","25.743","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kt","0.6942","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kt","720.8026","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kt","183.971","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kt","904.7736","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kt","26.5143","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kt","0.7048","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kt","742.4004","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kt","186.7725","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1972","1972","3050","FAO TIER 1","kt","929.1729","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kt","27.4302","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kt","0.7502","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kt","768.0447","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kt","198.812","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1973","1973","3050","FAO TIER 1","kt","966.8567","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kt","28.2842","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kt","0.7617","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kt","791.9586","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kt","201.8466","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","1974","1974","3050","FAO TIER 1","kt","993.8051","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kt","29.2168","E","Estimated value",""
